station,jaar,periode,erosiviteit
KMI_6418,2018,7,17.32
KMI_6418,2018,8,34.3
KMI_6418,2018,9,1.53
KMI_6418,2018,10,36.92
KMI_6418,2018,11,0.0
KMI_6418,2018,12,0.0
KMI_6418,2018,13,0.0
KMI_6418,2018,14,11.59
KMI_6418,2018,15,126.04
KMI_6418,2018,16,133.89
KMI_6418,2018,17,28.9
KMI_6418,2018,18,19.16
KMI_6418,2018,19,0.86
KMI_6418,2018,20,51.19
KMI_6418,2018,21,2.59
KMI_6418,2018,22,0.69
KMI_6418,2018,23,6.97
KMI_6418,2018,24,10.79
KMI_6418,2019,1,1.15
KMI_6418,2019,2,11.67
KMI_6418,2019,3,11.24
KMI_6418,2019,4,0.14
KMI_6418,2019,5,51.65
KMI_6418,2019,6,0.19
KMI_6418,2019,7,0.21
KMI_6418,2019,8,2.14
KMI_6418,2019,9,3.59
KMI_6418,2019,10,31.35
KMI_6418,2019,11,150.92
KMI_6418,2019,12,46.44
KMI_6418,2019,13,0.0
KMI_6418,2019,14,27.45
KMI_6418,2019,15,16.35
KMI_6418,2019,16,7.97
KMI_6418,2019,17,2.03
KMI_6418,2019,18,19.32
KMI_6418,2019,19,10.65
KMI_6418,2019,20,29.09
KMI_6418,2019,21,6.38
KMI_6418,2019,22,5.47
KMI_6418,2019,23,8.2
KMI_6418,2019,24,1.07
KMI_6418,2020,1,1.2
KMI_6418,2020,2,2.36
KMI_6418,2020,3,32.11
KMI_6418,2020,4,45.48
KMI_6418,2020,5,25.07
KMI_6418,2020,6,0.0
KMI_6418,2020,7,0.0
KMI_6418,2020,8,8.51
KMI_6418,2020,9,0.8
KMI_6418,2020,10,0.12
KMI_6418,2020,11,11.38
KMI_6418,2020,12,65.67
KMI_6418,2020,13,3.18
KMI_6418,2020,14,31.36
KMI_6418,2020,15,6.99
KMI_6418,2020,16,145.02
KMI_6418,2020,17,0.0
KMI_6418,2020,18,105.34
KMI_6418,2020,19,45.1
KMI_6418,2020,20,21.47
KMI_6418,2020,21,5.83
KMI_6418,2020,22,4.04
KMI_6418,2020,23,1.17
KMI_6418,2020,24,23.1
KMI_6418,2021,1,6.99
KMI_6418,2021,2,11.5
KMI_6418,2021,3,5.47
KMI_6418,2021,4,1.54
KMI_6418,2021,5,2.36
KMI_6418,2021,6,4.29
KMI_6418,2021,7,2.8
KMI_6418,2021,8,7.41
KMI_6418,2021,9,22.69
KMI_6418,2021,10,11.59
KMI_6418,2021,11,92.76
KMI_6418,2021,12,718.6
KMI_6418,2021,13,72.91
KMI_6418,2021,14,277.89
KMI_6418,2021,15,3.76
KMI_6418,2021,16,21.91
KMI_6418,2021,17,0.62
KMI_6418,2021,18,2.22
KMI_6418,2021,19,21.61
KMI_6418,2021,20,12.77
KMI_6418,2021,21,32.51
KMI_6418,2021,22,64.29
KMI_6418,2021,23,27.37
KMI_6418,2021,24,4.94
KMI_6418,2022,1,5.35
KMI_6418,2022,2,0.29
KMI_6418,2022,3,5.92
KMI_6418,2022,4,23.34
KMI_6418,2022,5,0.0
KMI_6418,2022,6,1.88
KMI_6418,2022,7,9.52
KMI_6418,2022,8,5.11
KMI_6418,2022,9,0.0
KMI_6418,2022,10,26.21
KMI_6418,2022,11,37.63
KMI_6418,2022,12,7.44
KMI_6418,2022,13,0.0
KMI_6418,2022,14,50.1
KMI_6418,2022,15,0.0
KMI_6418,2022,16,17.95
KMI_6418,2022,17,133.34
KMI_6418,2022,18,58.8
KMI_6418,2022,19,1.06
KMI_6418,2022,20,16.15
KMI_6418,2022,21,3.2
KMI_6418,2022,22,5.82
KMI_6418,2022,23,0.68
KMI_6418,2022,24,28.51
KMI_6418,2023,1,6.16
KMI_6418,2023,2,4.4
KMI_6418,2023,3,0.0
KMI_6418,2023,4,0.0
KMI_6418,2023,5,13.8
KMI_6418,2023,6,10.0
KMI_6418,2023,7,7.19
KMI_6418,2023,8,56.42
KMI_6418,2023,9,21.25
KMI_6418,2023,10,0.0
KMI_6418,2023,11,4.83
KMI_6418,2023,12,6.03
KMI_6418,2023,13,3.47
KMI_6418,2023,14,10.43
KMI_6418,2023,15,49.68
KMI_6418,2023,16,24.8
KMI_6418,2023,17,2.86
KMI_6418,2023,18,43.61
KMI_6418,2023,19,86.82
KMI_6418,2023,20,17.93
KMI_6418,2023,21,58.93
KMI_6418,2023,22,13.32
KMI_6418,2023,23,7.58
KMI_6418,2023,24,14.74
KMI_6418,2024,1,6.95
KMI_6418,2024,2,1.33
KMI_6418,2024,3,29.8
KMI_6418,2024,4,11.11
KMI_6418,2024,5,8.55
KMI_6418,2024,6,2.89
KMI_6418,2024,7,100.27
KMI_6418,2024,8,5.0
KMI_6418,2024,9,44.08
KMI_6418,2024,10,62.48
KMI_6418,2024,11,3.73
KMI_6418,2024,12,1.69
KMI_6418,2024,13,189.24
KMI_6418,2024,14,1.0
KMI_6418,2024,15,17.83
KMI_6418,2024,16,7.38
KMI_6418,2024,17,137.23
KMI_6418,2024,18,14.2
KMI_6418,2024,19,2.54
KMI_6418,2024,20,7.43
KMI_6418,2024,21,0.5
KMI_6418,2024,22,15.33
KMI_6418,2024,23,6.47
KMI_6418,2024,24,11.29
KMI_6431,2013,1,13.32
KMI_6431,2013,2,54.33
KMI_6431,2013,3,12.4
KMI_6431,2013,4,0.42
KMI_6431,2013,5,11.46
KMI_6431,2013,6,5.94
KMI_6431,2013,7,4.38
KMI_6431,2013,8,2.11
KMI_6431,2013,9,8.3
KMI_6431,2013,10,52.46
KMI_6431,2013,11,0.21
KMI_6431,2013,12,44.92
KMI_6431,2013,13,52.09
KMI_6431,2013,14,356.93
KMI_6431,2013,15,9.64
KMI_6431,2013,16,2.74
KMI_6431,2013,17,199.19
KMI_6431,2013,18,10.91
KMI_6431,2013,19,75.88
KMI_6431,2013,20,66.39
KMI_6431,2013,21,72.83
KMI_6431,2013,22,5.96
KMI_6431,2013,23,2.55
KMI_6431,2013,24,24.01
KMI_6431,2014,1,142.45
KMI_6431,2014,2,15.87
KMI_6431,2014,3,26.36
KMI_6431,2014,4,8.14
KMI_6431,2014,5,0.49
KMI_6431,2014,6,18.81
KMI_6431,2014,7,27.76
KMI_6431,2014,8,7.34
KMI_6431,2014,9,16.37
KMI_6431,2014,10,69.17
KMI_6431,2014,11,488.4
KMI_6431,2014,12,10.5
KMI_6431,2014,13,216.45
KMI_6431,2014,14,69.34
KMI_6431,2014,15,69.65
KMI_6431,2014,16,140.54
KMI_6431,2014,17,0.0
KMI_6431,2014,18,26.74
KMI_6431,2014,19,62.71
KMI_6431,2014,20,16.61
KMI_6431,2014,21,30.28
KMI_6431,2014,22,0.94
KMI_6431,2014,23,14.5
KMI_6431,2014,24,71.54
KMI_6431,2015,1,61.13
KMI_6431,2015,2,23.01
KMI_6431,2015,3,8.1
KMI_6431,2015,4,20.06
KMI_6431,2015,5,18.44
KMI_6431,2015,6,29.06
KMI_6431,2015,7,2.14
KMI_6431,2015,8,0.08
KMI_6431,2015,9,221.07
KMI_6431,2015,10,20.95
KMI_6431,2015,11,0.19
KMI_6431,2015,12,10.51
KMI_6431,2015,13,5.83
KMI_6431,2015,14,29.55
KMI_6431,2015,15,125.86
KMI_6431,2015,16,244.4
KMI_6431,2015,17,22.38
KMI_6431,2015,18,50.34
KMI_6431,2015,19,5.0
KMI_6431,2015,20,1.38
KMI_6431,2015,21,5.94
KMI_6431,2015,22,82.55
KMI_6431,2015,23,10.58
KMI_6431,2015,24,3.47
KMI_6431,2016,1,48.8
KMI_6431,2016,2,51.63
KMI_6431,2016,3,28.4
KMI_6431,2016,4,13.33
KMI_6431,2016,5,19.39
KMI_6431,2016,6,11.64
KMI_6431,2016,7,21.57
KMI_6431,2016,8,7.15
KMI_6431,2016,9,11.97
KMI_6431,2016,10,125.95
KMI_6431,2016,11,136.61
KMI_6431,2016,12,107.99
KMI_6431,2016,13,46.23
KMI_6431,2016,14,6.68
KMI_6431,2016,15,31.8
KMI_6431,2016,16,4.43
KMI_6431,2016,17,0.22
KMI_6431,2016,18,2.61
KMI_6431,2016,19,20.36
KMI_6431,2016,20,45.62
KMI_6431,2016,21,62.05
KMI_6431,2016,22,44.05
KMI_6431,2016,23,0.17
KMI_6431,2016,24,6.65
KMI_6431,2017,1,70.06
KMI_6431,2017,2,2.8
KMI_6431,2017,3,2.19
KMI_6431,2017,4,34.15
KMI_6431,2017,5,13.97
KMI_6431,2017,6,5.13
KMI_6431,2017,7,0.73
KMI_6431,2017,8,2.39
KMI_6431,2017,9,33.26
KMI_6431,2017,10,0.66
KMI_6431,2017,11,34.35
KMI_6431,2017,12,0.0
KMI_6431,2017,13,47.61
KMI_6431,2017,14,26.83
KMI_6431,2017,15,60.61
KMI_6431,2017,16,56.74
KMI_6431,2017,17,145.67
KMI_6431,2017,18,22.86
KMI_6431,2017,19,14.19
KMI_6431,2017,20,25.09
KMI_6431,2017,21,16.12
KMI_6431,2017,22,59.89
KMI_6431,2017,23,127.57
KMI_6431,2017,24,26.07
KMI_6434,2003,1,17.15
KMI_6434,2003,2,45.79
KMI_6434,2003,3,1.97
KMI_6434,2003,4,1.53
KMI_6434,2003,5,60.96
KMI_6434,2003,6,0.0
KMI_6434,2003,7,2.01
KMI_6434,2003,8,101.54
KMI_6434,2003,9,6.28
KMI_6434,2003,10,36.31
KMI_6434,2003,11,13.5
KMI_6434,2003,12,0.0
KMI_6434,2003,13,15.74
KMI_6434,2003,14,77.24
KMI_6434,2003,15,0.0
KMI_6434,2003,16,78.42
KMI_6434,2003,17,6.18
KMI_6434,2003,18,14.39
KMI_6434,2003,19,20.68
KMI_6434,2003,20,2.36
KMI_6434,2003,21,7.66
KMI_6434,2003,22,8.71
KMI_6434,2003,23,28.37
KMI_6434,2003,24,16.56
KMI_6434,2004,1,54.58
KMI_6434,2004,2,9.52
KMI_6434,2004,3,9.32
KMI_6434,2004,4,6.33
KMI_6434,2004,5,3.79
KMI_6434,2004,6,2.01
KMI_6434,2004,7,20.64
KMI_6434,2004,8,12.9
KMI_6434,2004,9,16.04
KMI_6434,2004,10,9.53
KMI_6434,2004,11,15.62
KMI_6434,2004,12,59.05
KMI_6434,2004,13,51.98
KMI_6434,2004,14,354.76
KMI_6434,2004,15,249.5
KMI_6434,2004,16,29.6
KMI_6434,2004,17,9.27
KMI_6434,2004,18,32.15
KMI_6434,2004,19,0.0
KMI_6434,2004,20,72.81
KMI_6434,2004,21,2.06
KMI_6434,2004,22,77.24
KMI_6434,2004,23,0.0
KMI_6434,2004,24,53.44
KMI_6434,2005,1,2.67
KMI_6434,2005,2,12.22
KMI_6434,2005,3,15.55
KMI_6434,2005,4,7.65
KMI_6434,2005,5,6.52
KMI_6434,2005,6,5.26
KMI_6434,2005,7,14.57
KMI_6434,2005,8,36.18
KMI_6434,2005,9,48.82
KMI_6434,2005,10,28.61
KMI_6434,2005,11,0.19
KMI_6434,2005,12,32.01
KMI_6434,2005,13,524.84
KMI_6434,2005,14,24.06
KMI_6434,2005,15,24.0
KMI_6434,2005,16,565.05
KMI_6434,2005,17,11.45
KMI_6434,2005,18,14.24
KMI_6434,2005,19,3.48
KMI_6434,2005,20,28.29
KMI_6434,2005,21,4.73
KMI_6434,2005,22,58.86
KMI_6434,2005,23,2.77
KMI_6434,2005,24,15.75
KMI_6434,2006,1,9.63
KMI_6434,2006,2,3.25
KMI_6434,2006,3,26.82
KMI_6434,2006,4,17.54
KMI_6434,2006,5,5.45
KMI_6434,2006,6,41.58
KMI_6434,2006,7,41.12
KMI_6434,2006,8,3.3
KMI_6434,2006,9,11.57
KMI_6434,2006,10,98.74
KMI_6434,2006,11,38.79
KMI_6434,2006,12,13.91
KMI_6434,2006,13,2.71
KMI_6434,2006,14,15.23
KMI_6434,2006,15,261.63
KMI_6434,2006,16,1139.51
KMI_6434,2006,17,0.66
KMI_6434,2006,18,8.09
KMI_6434,2006,19,138.82
KMI_6434,2006,20,103.43
KMI_6434,2006,21,28.55
KMI_6434,2006,22,43.78
KMI_6434,2006,23,112.97
KMI_6434,2006,24,15.33
KMI_6434,2007,1,19.84
KMI_6434,2007,2,16.29
KMI_6434,2007,3,46.74
KMI_6434,2007,4,47.35
KMI_6434,2007,5,33.61
KMI_6434,2007,6,25.39
KMI_6434,2007,7,0.0
KMI_6434,2007,8,0.0
KMI_6434,2007,9,105.35
KMI_6434,2007,10,54.59
KMI_6434,2007,11,81.47
KMI_6434,2007,12,303.94
KMI_6434,2007,13,42.41
KMI_6434,2007,14,700.91
KMI_6434,2007,15,131.71
KMI_6434,2007,16,38.79
KMI_6434,2007,17,18.34
KMI_6434,2007,18,84.21
KMI_6434,2007,19,42.52
KMI_6434,2007,20,13.62
KMI_6434,2007,21,63.61
KMI_6434,2007,22,16.61
KMI_6434,2007,23,57.12
KMI_6434,2007,24,0.53
KMI_6434,2008,1,12.2
KMI_6434,2008,2,4.96
KMI_6434,2008,3,22.45
KMI_6434,2008,4,29.52
KMI_6434,2008,5,27.74
KMI_6434,2008,6,51.25
KMI_6434,2008,7,72.5
KMI_6434,2008,8,51.27
KMI_6434,2008,9,7.87
KMI_6434,2008,10,22.72
KMI_6434,2008,11,185.62
KMI_6434,2008,12,0.7
KMI_6434,2008,13,30.44
KMI_6434,2008,14,16.55
KMI_6434,2008,15,145.73
KMI_6434,2008,16,54.98
KMI_6434,2008,17,37.75
KMI_6434,2008,18,5.39
KMI_6434,2008,19,46.12
KMI_6434,2008,20,17.51
KMI_6434,2008,21,38.06
KMI_6434,2008,22,35.93
KMI_6434,2008,23,17.67
KMI_6434,2008,24,0.0
KMI_6434,2009,1,1.43
KMI_6434,2009,2,26.6
KMI_6434,2009,3,27.83
KMI_6434,2009,4,1.46
KMI_6434,2009,5,25.85
KMI_6434,2009,6,58.57
KMI_6434,2009,7,3.35
KMI_6434,2009,8,10.1
KMI_6434,2009,9,145.95
KMI_6434,2009,10,247.41
KMI_6434,2009,11,79.65
KMI_6434,2009,12,6.28
KMI_6434,2009,13,25.96
KMI_6434,2009,14,84.56
KMI_6434,2009,15,12.62
KMI_6434,2009,16,3.02
KMI_6434,2009,17,19.71
KMI_6434,2009,18,0.0
KMI_6434,2009,19,304.96
KMI_6434,2009,20,1.42
KMI_6434,2009,21,29.9
KMI_6434,2009,22,124.74
KMI_6434,2009,23,35.82
KMI_6434,2009,24,23.21
KMI_6434,2011,1,2.14
KMI_6434,2011,2,3.33
KMI_6434,2011,3,3.45
KMI_6434,2011,4,12.64
KMI_6434,2011,5,0.0
KMI_6434,2011,6,5.94
KMI_6434,2011,7,2.23
KMI_6434,2011,8,5.62
KMI_6434,2011,9,6.26
KMI_6434,2011,10,25.3
KMI_6434,2011,11,37.48
KMI_6434,2011,12,74.13
KMI_6434,2011,13,201.65
KMI_6434,2011,14,192.3
KMI_6434,2011,15,70.42
KMI_6434,2011,16,25.92
KMI_6434,2011,17,327.42
KMI_6434,2011,18,43.52
KMI_6434,2011,19,11.07
KMI_6434,2011,20,8.0
KMI_6434,2011,21,0.37
KMI_6434,2011,22,0.46
KMI_6434,2011,23,117.38
KMI_6434,2011,24,21.12
KMI_6434,2012,1,33.87
KMI_6434,2012,2,26.9
KMI_6434,2012,3,3.42
KMI_6434,2012,4,3.45
KMI_6434,2012,5,52.77
KMI_6434,2012,6,0.0
KMI_6434,2012,7,9.25
KMI_6434,2012,8,149.28
KMI_6434,2012,9,61.57
KMI_6434,2012,10,15.41
KMI_6434,2012,11,165.65
KMI_6434,2012,12,54.58
KMI_6434,2012,13,349.1
KMI_6434,2012,14,21.83
KMI_6434,2012,15,5.94
KMI_6434,2012,16,94.95
KMI_6434,2012,17,37.65
KMI_6434,2012,18,146.86
KMI_6434,2012,19,56.87
KMI_6434,2012,20,70.75
KMI_6434,2012,21,5.44
KMI_6434,2012,22,3.56
KMI_6434,2012,23,38.55
KMI_6434,2012,24,101.08
KMI_6434,2013,1,1.22
KMI_6434,2013,2,42.2
KMI_6434,2013,3,18.1
KMI_6434,2013,4,0.74
KMI_6434,2013,5,12.5
KMI_6434,2013,6,5.56
KMI_6434,2013,7,6.49
KMI_6434,2013,8,0.83
KMI_6434,2013,9,50.9
KMI_6434,2013,10,33.94
KMI_6434,2013,11,0.64
KMI_6434,2013,12,167.58
KMI_6434,2013,13,20.05
KMI_6434,2013,14,1298.06
KMI_6434,2013,15,14.06
KMI_6434,2013,16,2.83
KMI_6434,2013,17,111.19
KMI_6434,2013,18,9.33
KMI_6434,2013,19,72.41
KMI_6434,2013,20,88.14
KMI_6434,2013,21,188.09
KMI_6434,2013,22,11.72
KMI_6434,2013,23,2.58
KMI_6434,2013,24,94.29
KMI_6434,2014,1,22.15
KMI_6434,2014,2,29.32
KMI_6434,2014,3,33.27
KMI_6434,2014,4,27.27
KMI_6434,2014,5,1.13
KMI_6434,2014,6,13.69
KMI_6434,2014,7,16.52
KMI_6434,2014,8,0.97
KMI_6434,2014,9,74.26
KMI_6434,2014,10,65.53
KMI_6434,2014,11,28.97
KMI_6434,2014,12,16.86
KMI_6434,2014,13,119.68
KMI_6434,2014,14,40.43
KMI_6434,2014,15,663.97
KMI_6434,2014,16,571.86
KMI_6434,2014,17,0.0
KMI_6434,2014,18,21.54
KMI_6434,2014,19,37.28
KMI_6434,2014,20,46.08
KMI_6434,2014,21,79.47
KMI_6434,2014,22,0.73
KMI_6434,2014,23,8.73
KMI_6434,2014,24,70.55
KMI_6434,2015,1,92.81
KMI_6434,2015,2,26.1
KMI_6434,2015,3,8.02
KMI_6434,2015,4,23.64
KMI_6434,2015,5,8.97
KMI_6434,2015,6,33.33
KMI_6434,2015,7,10.27
KMI_6434,2015,8,32.8
KMI_6434,2015,9,58.42
KMI_6434,2015,10,29.15
KMI_6434,2015,11,1.39
KMI_6434,2015,12,64.86
KMI_6434,2015,13,0.87
KMI_6434,2015,14,41.0
KMI_6434,2015,15,51.37
KMI_6434,2015,16,377.95
KMI_6434,2015,17,56.85
KMI_6434,2015,18,52.34
KMI_6434,2015,19,11.54
KMI_6434,2015,20,4.38
KMI_6434,2015,21,5.98
KMI_6434,2015,22,112.29
KMI_6434,2015,23,12.7
KMI_6434,2015,24,3.35
KMI_6434,2016,1,86.8
KMI_6434,2016,2,13.97
KMI_6434,2016,3,32.03
KMI_6434,2016,4,10.78
KMI_6434,2016,5,41.0
KMI_6434,2016,6,21.03
KMI_6434,2016,7,17.87
KMI_6434,2016,8,38.13
KMI_6434,2016,9,6.18
KMI_6434,2016,10,478.72
KMI_6434,2016,11,140.49
KMI_6434,2016,12,726.54
KMI_6434,2016,13,121.99
KMI_6434,2016,14,1.6
KMI_6434,2016,15,47.83
KMI_6434,2016,16,13.32
KMI_6434,2016,17,7.6
KMI_6434,2016,18,7.69
KMI_6434,2016,19,2.85
KMI_6434,2016,20,0.0
KMI_6434,2016,21,25.42
KMI_6434,2016,22,127.18
KMI_6434,2016,23,1.22
KMI_6434,2016,24,4.67
KMI_6434,2017,1,48.91
KMI_6434,2017,2,2.19
KMI_6434,2017,3,3.48
KMI_6434,2017,4,53.5
KMI_6434,2017,5,13.68
KMI_6434,2017,6,3.54
KMI_6434,2017,7,0.14
KMI_6434,2017,8,17.92
KMI_6434,2017,9,6.06
KMI_6434,2017,10,3.27
KMI_6434,2017,11,26.64
KMI_6434,2017,12,0.0
KMI_6434,2017,13,34.81
KMI_6434,2017,14,42.4
KMI_6434,2017,15,73.51
KMI_6434,2017,16,177.59
KMI_6434,2017,17,66.67
KMI_6434,2017,18,7.84
KMI_6434,2017,19,19.39
KMI_6434,2017,20,13.72
KMI_6434,2017,21,13.79
KMI_6434,2017,22,84.96
KMI_6434,2017,23,101.67
KMI_6434,2017,24,23.15
KMI_6434,2018,1,28.77
KMI_6434,2018,2,17.86
KMI_6434,2018,3,11.67
KMI_6434,2018,4,0.0
KMI_6434,2018,5,65.32
KMI_6434,2018,6,8.08
KMI_6434,2018,7,24.42
KMI_6434,2018,8,12.22
KMI_6434,2018,9,2.7
KMI_6434,2018,10,496.62
KMI_6434,2018,11,0.85
KMI_6434,2018,12,0.0
KMI_6434,2018,13,0.0
KMI_6434,2018,14,21.35
KMI_6434,2018,15,98.42
KMI_6434,2018,16,119.0
KMI_6434,2018,17,8.46
KMI_6434,2018,18,49.15
KMI_6434,2018,19,80.94
KMI_6434,2018,20,29.0
KMI_6434,2018,21,7.24
KMI_6434,2018,22,1.36
KMI_6434,2018,23,27.09
KMI_6434,2018,24,19.64
KMI_6434,2019,1,4.44
KMI_6434,2019,2,14.63
KMI_6434,2019,3,11.23
KMI_6434,2019,4,5.21
KMI_6434,2019,5,71.89
KMI_6434,2019,6,0.19
KMI_6434,2019,7,4.07
KMI_6434,2019,8,2.38
KMI_6434,2019,9,8.3
KMI_6434,2019,10,39.65
KMI_6434,2019,11,312.03
KMI_6434,2019,12,21.97
KMI_6434,2019,13,3.57
KMI_6434,2019,14,43.51
KMI_6434,2019,15,38.88
KMI_6434,2019,16,28.87
KMI_6434,2019,17,14.93
KMI_6434,2019,18,143.16
KMI_6434,2019,19,31.63
KMI_6434,2019,20,11.17
KMI_6434,2019,21,32.78
KMI_6434,2019,22,13.22
KMI_6434,2019,23,27.45
KMI_6434,2019,24,12.52
KMI_6434,2020,1,13.18
KMI_6434,2020,2,6.83
KMI_6434,2020,3,48.34
KMI_6434,2020,4,33.61
KMI_6434,2020,5,33.57
KMI_6434,2020,6,0.59
KMI_6434,2020,7,0.0
KMI_6434,2020,8,21.69
KMI_6434,2020,9,9.65
KMI_6434,2020,10,0.0
KMI_6434,2020,11,12.06
KMI_6434,2020,12,135.92
KMI_6434,2020,13,5.33
KMI_6434,2020,14,6.01
KMI_6434,2020,15,265.9
KMI_6434,2020,16,14.46
KMI_6434,2020,17,0.0
KMI_6434,2020,18,234.19
KMI_6434,2020,19,30.94
KMI_6434,2020,20,51.35
KMI_6434,2020,21,15.3
KMI_6434,2020,22,12.92
KMI_6434,2020,23,4.01
KMI_6434,2020,24,27.92
KMI_6434,2021,1,15.24
KMI_6434,2021,2,26.9
KMI_6434,2021,3,34.95
KMI_6434,2021,4,1.04
KMI_6434,2021,5,7.84
KMI_6434,2021,6,1.2
KMI_6434,2021,7,14.84
KMI_6434,2021,8,1.92
KMI_6434,2021,9,414.67
KMI_6434,2021,10,81.05
KMI_6434,2021,11,4.72
KMI_6434,2021,12,1157.07
KMI_6434,2021,13,21.24
KMI_6434,2021,14,15.82
KMI_6434,2021,15,179.23
KMI_6434,2021,16,66.41
KMI_6434,2021,17,12.4
KMI_6434,2021,18,7.96
KMI_6434,2021,19,60.44
KMI_6434,2021,20,48.96
KMI_6434,2021,21,16.96
KMI_6434,2021,22,27.26
KMI_6434,2021,23,29.82
KMI_6434,2021,24,31.38
KMI_6434,2022,1,17.44
KMI_6434,2022,2,11.09
KMI_6434,2022,3,13.66
KMI_6434,2022,4,13.65
KMI_6434,2022,5,0.0
KMI_6434,2022,6,1.07
KMI_6434,2022,7,8.98
KMI_6434,2022,8,13.48
KMI_6434,2022,9,0.0
KMI_6434,2022,10,309.38
KMI_6434,2022,11,20.4
KMI_6434,2022,12,90.34
KMI_6434,2022,13,0.0
KMI_6434,2022,14,1.46
KMI_6434,2022,15,0.0
KMI_6434,2022,16,124.37
KMI_6434,2022,17,560.78
KMI_6434,2022,18,96.42
KMI_6434,2022,19,0.37
KMI_6434,2022,20,50.01
KMI_6434,2022,21,6.51
KMI_6434,2022,22,29.99
KMI_6434,2022,23,1.03
KMI_6434,2022,24,53.05
KMI_6434,2023,1,50.28
KMI_6434,2023,2,6.0
KMI_6434,2023,3,0.15
KMI_6434,2023,4,0.27
KMI_6434,2023,5,50.52
KMI_6434,2023,6,41.02
KMI_6434,2023,7,14.77
KMI_6434,2023,8,10.32
KMI_6434,2023,9,26.71
KMI_6434,2023,10,0.0
KMI_6434,2023,11,4.18
KMI_6434,2023,12,80.25
KMI_6434,2023,13,8.82
KMI_6434,2023,14,149.12
KMI_6434,2023,15,52.51
KMI_6434,2023,16,228.65
KMI_6434,2023,17,97.01
KMI_6434,2023,18,74.31
KMI_6434,2023,19,20.88
KMI_6434,2023,20,59.77
KMI_6434,2023,21,108.35
KMI_6434,2023,22,47.11
KMI_6434,2023,23,14.68
KMI_6434,2023,24,55.53
KMI_6434,2024,1,48.25
KMI_6434,2024,2,5.52
KMI_6434,2024,3,47.25
KMI_6434,2024,4,17.95
KMI_6434,2024,5,20.19
KMI_6434,2024,6,13.62
KMI_6434,2024,7,49.02
KMI_6434,2024,8,9.18
KMI_6434,2024,9,14.05
KMI_6434,2024,10,46.54
KMI_6434,2024,11,12.74
KMI_6434,2024,12,90.49
KMI_6434,2024,13,65.1
KMI_6434,2024,14,13.55
KMI_6434,2024,15,131.8
KMI_6434,2024,16,116.48
KMI_6434,2024,17,135.93
KMI_6434,2024,18,64.87
KMI_6434,2024,19,26.65
KMI_6434,2024,20,11.91
KMI_6434,2024,21,4.0
KMI_6434,2024,22,39.55
KMI_6434,2024,23,40.16
KMI_6434,2024,24,13.91
KMI_6438,2013,1,4.34
KMI_6438,2013,2,19.79
KMI_6438,2013,3,15.41
KMI_6438,2013,4,0.46
KMI_6438,2013,5,9.9
KMI_6438,2013,6,2.53
KMI_6438,2013,7,7.93
KMI_6438,2013,8,2.56
KMI_6438,2013,9,5.48
KMI_6438,2013,10,45.93
KMI_6438,2013,11,0.0
KMI_6438,2013,12,39.39
KMI_6438,2013,13,21.51
KMI_6438,2013,14,1174.36
KMI_6438,2013,15,22.95
KMI_6438,2013,16,1.66
KMI_6438,2013,17,117.59
KMI_6438,2013,18,7.69
KMI_6438,2013,19,71.46
KMI_6438,2013,20,11.66
KMI_6438,2013,21,52.85
KMI_6438,2013,22,6.28
KMI_6438,2013,23,1.34
KMI_6438,2013,24,14.05
KMI_6438,2014,1,25.84
KMI_6438,2014,2,17.15
KMI_6438,2014,3,22.39
KMI_6438,2014,4,2.38
KMI_6438,2014,5,0.6
KMI_6438,2014,6,21.24
KMI_6438,2014,7,8.62
KMI_6438,2014,8,0.47
KMI_6438,2014,9,28.42
KMI_6438,2014,10,131.29
KMI_6438,2014,11,32.49
KMI_6438,2014,12,394.26
KMI_6438,2014,13,64.76
KMI_6438,2014,14,115.21
KMI_6438,2014,15,130.01
KMI_6438,2014,16,88.84
KMI_6438,2014,17,0.0
KMI_6438,2014,18,14.53
KMI_6438,2014,19,60.08
KMI_6438,2014,20,60.93
KMI_6438,2014,21,31.81
KMI_6438,2014,22,0.27
KMI_6438,2014,23,7.61
KMI_6438,2014,24,58.13
KMI_6438,2015,1,49.09
KMI_6438,2015,2,28.28
KMI_6438,2015,3,12.5
KMI_6438,2015,4,11.34
KMI_6438,2015,5,1.64
KMI_6438,2015,6,27.64
KMI_6438,2015,7,609.24
KMI_6438,2015,8,2.45
KMI_6438,2015,9,60.27
KMI_6438,2015,10,16.88
KMI_6438,2015,11,2.93
KMI_6438,2015,12,10.14
KMI_6438,2015,13,2.38
KMI_6438,2015,14,68.09
KMI_6438,2015,15,89.76
KMI_6438,2015,16,226.03
KMI_6438,2015,17,136.83
KMI_6438,2015,18,277.99
KMI_6438,2015,19,4.5
KMI_6438,2015,20,3.63
KMI_6438,2015,21,14.22
KMI_6438,2015,22,51.59
KMI_6438,2015,23,10.04
KMI_6438,2015,24,4.92
KMI_6438,2016,1,56.81
KMI_6438,2016,2,43.78
KMI_6438,2016,3,18.83
KMI_6438,2016,4,19.28
KMI_6438,2016,5,32.93
KMI_6438,2016,6,17.42
KMI_6438,2016,7,38.93
KMI_6438,2016,8,18.07
KMI_6438,2016,9,13.1
KMI_6438,2016,10,292.15
KMI_6438,2016,11,66.53
KMI_6438,2016,12,649.49
KMI_6438,2016,13,26.16
KMI_6438,2016,14,30.89
KMI_6438,2016,15,53.31
