observatie,datum,property,waarde,eenheid,locatie,procedure
http://example.org/peilmeting_2023-04-27filterstatus,2023-04-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2023-04-27zoet,2023-04-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2023-04-27filtertoestand,2023-04-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-02-24peil_mtaw,2023-02-24,http://example.org/peil_mtaw,8.33,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-02-24filtertoestand,2023-02-24,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-02-24filterstatus,2023-02-24,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2023-02-24diepte_tov_referentiepunt,2023-02-24,http://example.org/diepte_tov_referentiepunt,1.45,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-02-24zoet,2023-02-24,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2017-11-28zoet,2017-11-28,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2017-11-28diepte_tov_referentiepunt,2017-11-28,http://example.org/diepte_tov_referentiepunt,2.85,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-11-28peil_mtaw,2017-11-28,http://example.org/peil_mtaw,6.93,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-11-28filtertoestand,2017-11-28,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2017-11-28filterstatus,2017-11-28,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2008-09-29filtertoestand,2008-09-29,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2008-09-29filterstatus,2008-09-29,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2008-09-29peil_mtaw,2008-09-29,http://example.org/peil_mtaw,7.70,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2008-09-29diepte_tov_referentiepunt,2008-09-29,http://example.org/diepte_tov_referentiepunt,2.08,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2008-09-29zoet,2008-09-29,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2022-06-16filterstatus,2022-06-16,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2022-06-16zoet,2022-06-16,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2022-06-16filtertoestand,2022-06-16,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2022-06-16peil_mtaw,2022-06-16,http://example.org/peil_mtaw,7.43,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2022-06-16diepte_tov_referentiepunt,2022-06-16,http://example.org/diepte_tov_referentiepunt,2.35,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-09-16zoet,2011-09-16,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2011-09-16filtertoestand,2011-09-16,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2011-09-16peil_mtaw,2011-09-16,http://example.org/peil_mtaw,7.20,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-09-16filterstatus,2011-09-16,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2011-09-16diepte_tov_referentiepunt,2011-09-16,http://example.org/diepte_tov_referentiepunt,2.58,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-11-29filtertoestand,2023-11-29,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-11-29peil_mtaw,2023-11-29,http://example.org/peil_mtaw,9.21,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-11-29zoet,2023-11-29,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2023-11-29diepte_tov_referentiepunt,2023-11-29,http://example.org/diepte_tov_referentiepunt,0.57,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-11-29filterstatus,2023-11-29,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2010-10-20filterstatus,2010-10-20,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2010-10-20diepte_tov_referentiepunt,2010-10-20,http://example.org/diepte_tov_referentiepunt,1.66,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2010-10-20filtertoestand,2010-10-20,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2010-10-20zoet,2010-10-20,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2010-10-20peil_mtaw,2010-10-20,http://example.org/peil_mtaw,8.12,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2010-05-19filterstatus,2010-05-19,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2010-05-19zoet,2010-05-19,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2010-05-19filtertoestand,2010-05-19,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2010-05-19peil_mtaw,2010-05-19,http://example.org/peil_mtaw,7.87,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2010-05-19diepte_tov_referentiepunt,2010-05-19,http://example.org/diepte_tov_referentiepunt,1.91,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-01-14zoet,2011-01-14,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2011-01-14filterstatus,2011-01-14,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2011-01-14peil_mtaw,2011-01-14,http://example.org/peil_mtaw,9.30,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-01-14diepte_tov_referentiepunt,2011-01-14,http://example.org/diepte_tov_referentiepunt,0.48,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-01-14filtertoestand,2011-01-14,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2014-02-21peil_mtaw,2014-02-21,http://example.org/peil_mtaw,8.98,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2014-02-21filtertoestand,2014-02-21,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2014-02-21diepte_tov_referentiepunt,2014-02-21,http://example.org/diepte_tov_referentiepunt,0.8,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2014-02-21zoet,2014-02-21,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2014-02-21filterstatus,2014-02-21,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2007-05-15zoet,2007-05-15,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2007-05-15peil_mtaw,2007-05-15,http://example.org/peil_mtaw,7.76,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-05-15diepte_tov_referentiepunt,2007-05-15,http://example.org/diepte_tov_referentiepunt,2.02,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-05-15filtertoestand,2007-05-15,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2007-05-15filterstatus,2007-05-15,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2014-10-31diepte_tov_referentiepunt,2014-10-31,http://example.org/diepte_tov_referentiepunt,1.97,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2014-10-31filterstatus,2014-10-31,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2014-10-31peil_mtaw,2014-10-31,http://example.org/peil_mtaw,7.81,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2014-10-31zoet,2014-10-31,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2014-10-31filtertoestand,2014-10-31,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2015-04-30filtertoestand,2015-04-30,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2015-04-30peil_mtaw,2015-04-30,http://example.org/peil_mtaw,8.14,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2015-04-30filterstatus,2015-04-30,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2015-04-30diepte_tov_referentiepunt,2015-04-30,http://example.org/diepte_tov_referentiepunt,1.64,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2015-04-30zoet,2015-04-30,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2017-09-26peil_mtaw,2017-09-26,http://example.org/peil_mtaw,6.83,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-09-26zoet,2017-09-26,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2017-09-26diepte_tov_referentiepunt,2017-09-26,http://example.org/diepte_tov_referentiepunt,2.95,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-09-26filtertoestand,2017-09-26,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2017-09-26filterstatus,2017-09-26,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2025-05-26peil_mtaw,2025-05-26,http://example.org/peil_mtaw,7.46,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/automatischesonde_methode
http://example.org/peilmeting_2025-05-26diepte_tov_referentiepunt,2025-05-26,http://example.org/diepte_tov_referentiepunt,2.32,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/automatischesonde_methode
http://example.org/peilmeting_2025-05-26zoet,2025-05-26,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2025-05-26filterstatus,2025-05-26,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2025-05-26filtertoestand,2025-05-26,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2009-04-28zoet,2009-04-28,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2009-04-28diepte_tov_referentiepunt,2009-04-28,http://example.org/diepte_tov_referentiepunt,1.51,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2009-04-28filtertoestand,2009-04-28,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
